"SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock","Estado"
"SUC04","Suavizante Bio 2","9180965181","Limpieza","2027-01-28","Colgate","162.86","234","Agotado"
"SUC04","Cloro 1","6542943838","Limpieza","2027-10-21","Tío Pelón","201.39","161","Disponible"
"SUC04","Escoba Bio","4823775103","Hogar","2029-02-18","Café Rey","7.37","71","Disponible"
"SUC04","Trapeador Clasico","7965608188","Hogar","2027-07-04","Nutrileche","220.23","48","Disponible"
"SUC04","Pan Molde Light 1","5783872028","Panaderia","2026-12-09","Nutrileche","103.06","234","Agotado"
"SUC04","Tortillas Familiar 3","8730507757","Panaderia","2026-05-08","Dos Pinos","163.97","409","Disponible"
"SUC04","Pan Frances 2","4626454979","Panaderia","2028-09-22","Del Monte","30.41","467","Agotado"
"SUC04","Espagueti Light","7920580262","Pastas","2025-07-30","Nutrileche","195.9","314","Disponible"
"SUC04","Macarrones Familiar","9248046539","Pastas","2027-11-20","Rica","32.67","211","Disponible"
"SUC04","Papas Fritas Natural 1","8108057356","Snacks","2029-03-20","La Mejor","8.03","445","Disponible"
"SUC04","Galletas Saladas Clasico","3655316364","Snacks","2026-10-23","Del Monte","111.05","373","Disponible"
"SUC04","Chocolate Premium","3632445649","Snacks","2026-04-18","La Mejor","7.85","479","Agotado"
"SUC04","Sal Familiar 1","4734111722","Condimentos","2027-03-19","Unilever","23.34","252","Disponible"
"SUC04","Azucar Natural 1","9806189256","Condimentos","2027-07-16","Pepsi","59.56","330","Disponible"
"SUC04","Pimienta Bio","7266763552","Condimentos","2025-11-28","Nutrileche","201.31","230","Agotado"
"SUC04","Oregano Familiar 2","2357473928","Condimentos","2029-01-29","Rica","245.26","382","Disponible"
"SUC04","Salsa de Tomate Premium 1","2770980600","Condimentos","2025-12-04","Miguelito","141.5","1","Disponible"
"SUC04","Pizza Congelada Mini 1","3415200001","Congelados","2027-04-30","Coca-Cola","165.38","234","Disponible"
"SUC04","Helado Vainilla Extra 1","8921283088","Congelados","2028-11-21","Kern's","86.33","393","Agotado"
"SUC04","Leche Entera Clasico 1","8369792370","Lacteos","2029-02-09","Unilever","32.94","389","Disponible"
"SUC04","Leche Descremada Clasico 1","8730566271","Lacteos","2029-05-08","Dos Pinos","139.18","192","Disponible"
"SUC04","Queso Fresco Light","3114937010","Lacteos","2029-06-17","Pepsi","206.35","381","Disponible"
"SUC04","Yogurt Natural Natural","3623588379","Lacteos","2027-08-14","Unilever","50.95","477","Agotado"
"SUC04","Crema Fresca Extra","8373547961","Lacteos","2025-09-04","Siembra","31.4","213","Disponible"
"SUC04","Cafe Molido Familiar 1","3165512104","Bebidas","2028-05-22","Tío Pelón","241.14","3","Disponible"
"SUC04","Cafe Instantaneo Mini","9312085761","Bebidas","2028-04-07","Miguelito","210.51","248","Disponible"
"SUC04","Jugo de Naranja Plus 2","4501446994","Bebidas","2028-10-12","Kern's","30.37","337","Disponible"
"SUC04","Agua Pura Mini 2","9080510951","Bebidas","2029-04-19","Miguelito","107.57","312","Disponible"
"SUC04","Refresco Cola Natural 1","6558433027","Bebidas","2027-09-24","Kern's","202.18","71","Disponible"
"SUC04","Arroz Blanco Mini 1","8991678061","Granos","2028-07-08","Café Rey","179.41","479","Disponible"
"SUC04","Frijoles Negros Extra 1","8363225516","Granos","2029-03-09","Nestle","173.22","472","Disponible"
"SUC04","Lentejas Mini","8030335064","Granos","2027-05-23","La Mejor","179.04","390","Agotado"
"SUC04","Maiz Amarillo Plus 2","8934097788","Granos","2026-01-05","Rica","203.03","268","Agotado"
"SUC04","Avena Light 2","9817847029","Granos","2029-08-15","Miguelito","18.87","137","Disponible"
"SUC04","Pollo Entero Natural","8230106415","Carnes","2029-04-15","Miguelito","40.87","32","Disponible"
"SUC04","Carne Molida Extra","5433722159","Carnes","2028-11-13","Nutrileche","204.44","53","Disponible"
"SUC04","Salchicha Mini 2","2670255496","Carnes","2029-11-22","Tío Pelón","130.18","408","Disponible"
"SUC04","Atun en Aceite 1","9274189261","Conservas","2029-11-01","Café Rey","99.95","490","Disponible"
"SUC04","Sardinas Mini 1","1231078662","Conservas","2028-11-22","Nutrileche","187.2","104","Agotado"
"SUC04","Tomate en Lata Extra 2","8076527214","Conservas","2029-07-22","Kern's","190.0","280","Disponible"
"SUC04","Aceite Vegetal Extra 2","6558450990","Aceites","2025-10-31","Nestle","48.47","350","Disponible"
"SUC04","Aceite de Oliva Mini 2","5807588013","Aceites","2028-07-14","Colgate","14.96","143","Disponible"
"SUC04","Mantequilla Light 1","2095286033","Lacteos","2026-04-14","Rica","85.99","364","Disponible"
"SUC04","Margarina Clasico","3563581525","Lacteos","2028-11-12","Nutrileche","194.55","321","Disponible"
"SUC04","Shampoo Familiar 3","7657887271","Higiene","2027-03-13","La Mejor","22.86","363","Disponible"
"SUC04","Acondicionador Light 3","3235986982","Higiene","2027-09-30","La Mejor","197.63","82","Agotado"
"SUC04","Jabon Liquido Bio 1","2500674245","Higiene","2027-04-11","Coca-Cola","221.43","340","Disponible"
"SUC04","Pasta Dental Natural 3","7573442717","Higiene","2029-08-19","Café Rey","249.17","422","Disponible"
"SUC04","Desodorante Bio","8168036130","Higiene","2029-01-06","Kern's","114.19","464","Disponible"
"SUC04","Detergente Liquido 1","6673381261","Limpieza","2026-01-19","Pepsi","229.4","484","Disponible"
"SUC04","Suavizante Mini 1","8404418865","Limpieza","2029-09-25","Coca-Cola","11.05","265","Agotado"
"SUC04","Cloro Familiar 1","5483308751","Limpieza","2027-03-19","La Mejor","225.08","99","Disponible"
"SUC04","Escoba Bio 1","9621419224","Hogar","2028-12-11","Miguelito","21.04","344","Disponible"
"SUC04","Trapeador Premium 1","4589154183","Hogar","2029-05-10","Siembra","55.37","425","Agotado"
"SUC04","Pan Molde Bio 2","1660370908","Panaderia","2025-08-17","Dos Pinos","117.51","170","Disponible"
"SUC04","Tortillas 2","9892481056","Panaderia","2026-11-12","Pepsi","206.3","467","Agotado"
"SUC04","Pan Frances Familiar 1","8001729836","Panaderia","2027-08-07","Café Rey","111.09","9","Disponible"
"SUC04","Espagueti Mini 2","9615270274","Pastas","2029-08-27","Tío Pelón","181.47","33","Disponible"
"SUC04","Macarrones Bio 3","3159668272","Pastas","2027-02-08","Kern's","76.01","352","Disponible"
"SUC04","Papas Fritas Natural 2","7174772035","Snacks","2025-08-03","Del Monte","101.8","339","Disponible"
"SUC04","Galletas Saladas Mini 2","1944316108","Snacks","2029-11-20","Nutrileche","187.95","408","Disponible"
"SUC04","Chocolate Light 1","8077851013","Snacks","2028-07-08","Nutrileche","239.56","6","Disponible"
"SUC04","Sal Bio 1","1179414276","Condimentos","2028-06-05","La Mejor","145.32","202","Disponible"
"SUC04","Azucar Natural 2","8412844457","Condimentos","2029-01-13","Nutrileche","56.88","464","Disponible"
"SUC04","Pimienta Light","1790242728","Condimentos","2026-07-03","Dos Pinos","156.14","130","Disponible"
"SUC04","Oregano Plus 1","4660390742","Condimentos","2028-06-29","Del Monte","213.59","478","Disponible"
"SUC04","Salsa de Tomate Natural","3884866198","Condimentos","2029-06-26","Kern's","66.42","102","Agotado"
"SUC04","Pizza Congelada Clasico 3","2533897596","Congelados","2025-12-22","Colgate","169.47","121","Disponible"
"SUC04","Helado Vainilla Extra 2","6659847491","Congelados","2029-02-10","Colgate","115.41","316","Disponible"
"SUC05","Leche Entera Plus","7729620601","Lacteos","2027-10-26","Nestle","202.89","491","Disponible"
"SUC05","Leche Descremada Clasico 2","7168105904","Lacteos","2029-03-23","Tío Pelón","210.83","69","Disponible"
"SUC05","Queso Fresco Familiar 3","7282885927","Lacteos","2028-02-23","La Mejor","92.89","157","Disponible"
"SUC05","Yogurt Natural Light","4549548567","Lacteos","2026-11-22","Tío Pelón","223.37","101","Disponible"
"SUC05","Crema Fresca Bio 1","4831562592","Lacteos","2025-08-03","Nutrileche","213.15","324","Agotado"
"SUC05","Cafe Molido Plus 1","9747372233","Bebidas","2028-06-10","Del Monte","68.85","458","Disponible"
"SUC05","Cafe Instantaneo Clasico 4","2685767569","Bebidas","2029-07-11","Nutrileche","223.4","302","Disponible"
"SUC05","Jugo de Naranja Light 1","3192202822","Bebidas","2025-06-22","Café Rey","102.21","258","Disponible"
"SUC05","Agua Pura Plus 1","3938451957","Bebidas","2027-12-01","Nestle","190.52","72","Disponible"
"SUC05","Refresco Cola Plus","5156392601","Bebidas","2027-06-05","Rica","185.3","248","Disponible"
"SUC05","Arroz Blanco Familiar 1","1995358283","Granos","2025-08-27","Café Rey","69.77","120","Disponible"
"SUC05","Frijoles Negros Mini 2","6846530109","Granos","2025-09-04","Rica","120.07","233","Disponible"
"SUC05","Lentejas Bio 3","8858274691","Granos","2028-08-29","La Mejor","209.54","135","Disponible"
"SUC05","Maiz Amarillo Premium 1","8102481401","Granos","2025-11-07","La Mejor","94.5","335","Disponible"
"SUC05","Avena Premium","7038046278","Granos","2028-02-23","Miguelito","205.22","177","Agotado"
"SUC05","Pollo Entero Plus 2","9618271425","Carnes","2026-05-06","Unilever","221.1","226","Disponible"
"SUC05","Carne Molida Mini 1","8058679999","Carnes","2026-04-19","Coca-Cola","56.82","96","Disponible"
"SUC05","Salchicha Extra 1","5781753301","Carnes","2026-08-06","Kern's","170.43","246","Disponible"
"SUC05","Atun en Aceite Premium","1096405016","Conservas","2028-09-26","Nestle","15.57","294","Disponible"
"SUC05","Sardinas Mini 2","3457877922","Conservas","2026-06-04","La Mejor","18.7","133","Agotado"
"SUC05","Tomate en Lata Plus 1","3738568701","Conservas","2029-02-15","Nutrileche","220.23","373","Disponible"
"SUC05","Aceite Vegetal Bio","6225228951","Aceites","2028-02-12","Nestle","153.6","242","Disponible"
"SUC05","Aceite de Oliva Premium 1","3580582653","Aceites","2029-09-19","Nestle","199.68","421","Disponible"
"SUC05","Mantequilla Light 2","3536590481","Lacteos","2026-02-26","Dos Pinos","61.3","198","Disponible"
"SUC05","Margarina Extra 1","8234304760","Lacteos","2025-12-15","Nestle","207.5","311","Agotado"
"SUC05","Shampoo Plus 1","3576180666","Higiene","2028-03-27","Miguelito","220.05","273","Disponible"
"SUC05","Acondicionador Bio","4554178984","Higiene","2029-03-21","Café Rey","224.76","397","Agotado"
"SUC05","Jabon Liquido Mini 3","7101791420","Higiene","2028-05-21","Pepsi","219.33","358","Disponible"
"SUC05","Pasta Dental Familiar 1","6932365592","Higiene","2029-09-07","Nutrileche","149.32","380","Disponible"
"SUC05","Desodorante Premium 1","5869990861","Higiene","2025-11-19","Colgate","121.9","120","Agotado"
"SUC05","Detergente Liquido Natural","1811839103","Limpieza","2025-06-15","Kern's","178.74","405","Disponible"
"SUC05","Suavizante Mini 2","5325865521","Limpieza","2029-12-04","Coca-Cola","165.36","353","Agotado"
"SUC05","Cloro Clasico 1","1457771446","Limpieza","2026-11-02","Colgate","109.39","300","Agotado"
"SUC05","Escoba Plus 2","8218146534","Hogar","2028-07-05","Miguelito","189.97","212","Agotado"
"SUC05","Trapeador Light 1","7678293431","Hogar","2028-08-27","Coca-Cola","67.18","158","Agotado"
"SUC05","Pan Molde Light 2","3831598303","Panaderia","2029-10-21","Tío Pelón","188.21","229","Disponible"
"SUC05","Tortillas Bio","4035639663","Panaderia","2028-12-24","Rica","44.38","494","Disponible"
"SUC05","Pan Frances Light","7873001834","Panaderia","2026-08-29","Coca-Cola","26.59","135","Disponible"
"SUC05","Espagueti Plus 1","9752092528","Pastas","2028-11-09","Café Rey","99.16","206","Disponible"
"SUC05","Macarrones Plus 1","7418263314","Pastas","2029-02-05","Siembra","7.62","436","Disponible"
"SUC05","Papas Fritas Extra","5449848690","Snacks","2026-04-19","Dos Pinos","63.62","1","Disponible"
"SUC05","Galletas Saladas Premium 1","6992094064","Snacks","2025-07-02","Tío Pelón","148.59","266","Disponible"
"SUC05","Chocolate Bio 2","7655449762","Snacks","2028-09-06","Coca-Cola","182.9","287","Disponible"
"SUC05","Sal Natural 1","5136298935","Condimentos","2028-08-21","Rica","116.42","207","Disponible"
"SUC05","Azucar Light 1","9900829971","Condimentos","2026-01-26","Miguelito","77.09","485","Disponible"
"SUC05","Pimienta Mini 2","7764117705","Condimentos","2027-07-13","Kern's","175.08","495","Agotado"
"SUC05","Oregano Extra 2","8548290298","Condimentos","2029-03-27","Del Monte","240.5","235","Disponible"
"SUC05","Salsa de Tomate Familiar","5794335854","Condimentos","2029-11-02","Unilever","21.55","325","Disponible"
"SUC05","Pizza Congelada Clasico 4","3300607428","Congelados","2026-10-22","Colgate","176.7","135","Disponible"
"SUC05","Helado Vainilla Premium","8821456242","Congelados","2026-06-01","Del Monte","23.63","477","Disponible"
"SUC05","Leche Entera Clasico 2","7759044245","Lacteos","2029-03-31","Siembra","49.78","383","Disponible"
"SUC05","Leche Descremada Familiar","4165873005","Lacteos","2026-11-26","Unilever","62.54","124","Disponible"
"SUC05","Queso Fresco Extra","4586042076","Lacteos","2026-04-16","Miguelito","209.9","183","Disponible"
"SUC05","Yogurt Natural Bio 2","4952177946","Lacteos","2028-03-05","Kern's","170.57","340","Disponible"
"SUC05","Crema Fresca Mini 1","5114549022","Lacteos","2028-11-23","Coca-Cola","212.76","191","Agotado"
"SUC05","Cafe Molido Plus 2","9026301048","Bebidas","2028-04-12","Colgate","125.25","392","Agotado"
"SUC05","Cafe Instantaneo Extra","1550812184","Bebidas","2028-02-05","La Mejor","133.81","217","Disponible"
"SUC05","Jugo de Naranja Mini 3","6786562040","Bebidas","2026-05-24","Del Monte","215.8","398","Disponible"
"SUC05","Agua Pura Mini 3","7270955446","Bebidas","2029-03-12","Unilever","173.86","7","Agotado"
"SUC05","Refresco Cola Plus 1","5727675931","Bebidas","2026-11-14","Nestle","93.59","442","Disponible"
"SUC05","Arroz Blanco Extra 1","6452066842","Granos","2027-06-20","Nestle","239.84","176","Agotado"
"SUC05","Frijoles Negros Premium","6199197408","Granos","2027-06-18","Nutrileche","176.67","191","Agotado"
"SUC05","Lentejas Natural 1","2935866295","Granos","2029-04-05","Unilever","145.0","295","Disponible"
"SUC05","Maiz Amarillo Natural","4453529865","Granos","2027-07-21","Unilever","141.06","439","Disponible"
"SUC05","Avena Light 3","1041842844","Granos","2028-12-13","La Mejor","108.27","69","Disponible"
"SUC05","Pollo Entero Familiar 2","6583604299","Carnes","2025-09-06","Pepsi","142.72","291","Disponible"
"SUC05","Carne Molida Light 2","1257854279","Carnes","2028-12-11","Dos Pinos","204.39","244","Agotado"
"SUC05","Salchicha Clasico","6410667168","Carnes","2029-12-15","Colgate","93.28","286","Disponible"
"SUC05","Atun en Aceite 2","2768499634","Conservas","2028-10-23","Unilever","91.02","348","Disponible"
"SUC05","Sardinas Natural 2","6820149016","Conservas","2029-10-04","Tío Pelón","169.93","250","Agotado"
"SUC05","Tomate en Lata Bio 2","6525576685","Conservas","2026-05-10","Café Rey","159.77","75","Disponible"
"SUC05","Aceite Vegetal Premium","7750131975","Aceites","2025-11-10","Nestle","212.98","37","Disponible"
"SUC05","Aceite de Oliva Extra","6641362499","Aceites","2026-11-30","Kern's","164.99","364","Agotado"
"SUC05","Mantequilla Natural 1","9107574572","Lacteos","2027-06-14","Tío Pelón","196.34","481","Agotado"
"SUC05","Margarina Premium 2","1718625803","Lacteos","2029-06-30","Unilever","214.28","65","Disponible"
"SUC05","Shampoo Bio 3","1904397668","Higiene","2025-10-09","Siembra","102.28","49","Agotado"
"SUC05","Acondicionador Mini 2","1231178500","Higiene","2029-09-14","Dos Pinos","193.88","269","Disponible"
"SUC05","Jabon Liquido Natural 1","3654728627","Higiene","2027-08-08","Colgate","25.66","477","Disponible"
"SUC05","Pasta Dental Extra 1","8462906091","Higiene","2026-02-24","La Mejor","113.57","65","Disponible"
"SUC05","Desodorante","9740924080","Higiene","2027-03-29","Nutrileche","92.43","469","Agotado"
"SUC05","Detergente Liquido Familiar 1","2910594463","Limpieza","2028-06-09","Nestle","242.54","358","Agotado"
"SUC05","Suavizante Plus 1","7587552692","Limpieza","2028-06-10","Unilever","227.69","247","Disponible"
"SUC05","Cloro Familiar 2","6617251085","Limpieza","2027-02-12","Rica","105.99","80","Disponible"
"SUC05","Escoba Mini 3","4641902461","Hogar","2028-05-31","Rica","89.25","241","Agotado"
"SUC05","Trapeador Familiar 3","2286817379","Hogar","2027-01-21","Kern's","192.64","409","Disponible"
"SUC05","Pan Molde","7649520759","Panaderia","2028-07-23","Pepsi","51.2","452","Agotado"
"SUC05","Tortillas Extra 1","2625035499","Panaderia","2028-12-02","Unilever","69.43","217","Disponible"
"SUC05","Pan Frances Natural 1","6449549092","Panaderia","2026-06-09","Nestle","51.06","36","Disponible"
"SUC05","Espagueti Bio 1","8030400668","Pastas","2029-05-05","Kern's","156.34","140","Agotado"
"SUC05","Macarrones Extra 1","2377154307","Pastas","2028-05-31","Rica","42.28","497","Disponible"
"SUC05","Papas Fritas Bio 1","6506640008","Snacks","2029-06-29","Rica","35.63","225","Disponible"
"SUC05","Galletas Saladas Bio","1647181551","Snacks","2027-10-09","Colgate","125.93","176","Agotado"
"SUC05","Chocolate Clasico","4399143287","Snacks","2029-08-16","Nestle","85.91","432","Disponible"
"SUC05","Sal Natural 2","8626371177","Condimentos","2026-06-07","Unilever","22.49","241","Disponible"
"SUC05","Azucar Premium 1","4557315473","Condimentos","2029-06-03","Unilever","34.88","394","Agotado"
"SUC05","Pimienta Familiar 2","5271497065","Condimentos","2029-09-26","Dos Pinos","53.8","377","Disponible"
"SUC05","Oregano Familiar 3","9423349548","Condimentos","2028-12-10","Tío Pelón","234.37","82","Disponible"
"SUC05","Salsa de Tomate Mini 1","3237361243","Condimentos","2027-02-02","Unilever","67.06","327","Disponible"
"SUC05","Pizza Congelada 1","1485024047","Congelados","2025-07-01","Nestle","160.06","167","Disponible"
"SUC05","Helado Vainilla Plus 1","5808858383","Congelados","2025-08-26","Kern's","198.34","5","Agotado"
"SUC05","Leche Entera Plus 1","5960652625","Lacteos","2026-04-19","Del Monte","193.85","128","Disponible"
"SUC05","Leche Descremada Plus 1","1257922823","Lacteos","2029-05-07","La Mejor","92.1","79","Disponible"
"SUC05","Queso Fresco Light 1","3095269219","Lacteos","2029-11-01","Café Rey","82.6","286","Disponible"
"SUC05","Yogurt Natural Familiar 2","4149022054","Lacteos","2027-06-04","Tío Pelón","10.23","194","Disponible"
"SUC05","Crema Fresca Natural 4","4859728403","Lacteos","2028-07-19","Colgate","123.9","225","Agotado"
"SUC05","Cafe Molido Extra","3433965438","Bebidas","2029-07-09","Del Monte","138.19","166","Disponible"
"SUC05","Cafe Instantaneo Plus 3","3381646593","Bebidas","2027-12-08","Colgate","21.87","80","Disponible"
"SUC05","Jugo de Naranja Mini 4","6871704354","Bebidas","2028-04-02","Pepsi","5.18","327","Disponible"
"SUC05","Agua Pura 1","3663727197","Bebidas","2029-02-08","La Mejor","83.57","33","Agotado"
"SUC05","Refresco Cola Extra 1","3368536195","Bebidas","2027-09-18","Café Rey","155.19","166","Disponible"
"SUC05","Arroz Blanco Bio 2","3829915449","Granos","2026-02-21","Nestle","15.73","481","Disponible"
"SUC05","Frijoles Negros Extra 2","5754765755","Granos","2028-08-13","Café Rey","51.95","17","Agotado"
"SUC05","Lentejas Familiar 1","2099247629","Granos","2029-06-10","Dos Pinos","94.76","311","Disponible"
"SUC05","Maiz Amarillo Extra","8111389362","Granos","2025-11-11","Del Monte","232.46","427","Disponible"
"SUC05","Avena Clasico 2","4042699946","Granos","2028-05-19","Rica","206.79","137","Disponible"
"SUC05","Pollo Entero Natural 1","3231172272","Carnes","2028-05-24","Pepsi","29.8","119","Disponible"
"SUC05","Carne Molida Extra 1","8152161448","Carnes","2029-11-09","Nestle","221.29","86","Agotado"
"SUC05","Salchicha Mini 3","6891490448","Carnes","2029-06-26","Coca-Cola","192.23","221","Disponible"
"SUC05","Atun en Aceite Plus 4","3343446878","Conservas","2029-08-03","Colgate","96.89","282","Disponible"
"SUC05","Sardinas Familiar 1","2705490992","Conservas","2028-10-03","Rica","182.95","146","Disponible"
"SUC05","Tomate en Lata Natural 2","5323180209","Conservas","2027-03-07","Rica","246.18","110","Disponible"
"SUC05","Aceite Vegetal Mini 1","3455054143","Aceites","2027-05-30","Nestle","28.1","236","Disponible"
"SUC05","Aceite de Oliva Natural 2","3500339713","Aceites","2027-02-06","Dos Pinos","62.08","416","Agotado"
"SUC05","Mantequilla Plus 2","4942272347","Lacteos","2027-03-27","Miguelito","184.9","371","Agotado"
"SUC05","Margarina Light","9999520085","Lacteos","2029-07-06","Miguelito","162.35","20","Agotado"
"SUC05","Shampoo Bio 4","4350598093","Higiene","2027-05-14","Siembra","230.86","172","Agotado"
"SUC05","Acondicionador Premium 2","4308800114","Higiene","2028-10-16","Siembra","188.18","435","Disponible"
"SUC05","Jabon Liquido Premium 1","5527445083","Higiene","2028-06-10","Kern's","133.47","164","Disponible"
"SUC05","Pasta Dental Clasico 2","1948316671","Higiene","2027-08-14","Del Monte","17.38","375","Disponible"
"SUC05","Desodorante Extra 2","7150116885","Higiene","2026-02-26","Coca-Cola","197.66","76","Disponible"
"SUC05","Detergente Liquido Familiar 2","9801724134","Limpieza","2027-08-26","La Mejor","102.8","44","Agotado"
"SUC05","Suavizante Light 2","4272906474","Limpieza","2028-02-25","Pepsi","122.83","102","Disponible"
"SUC05","Cloro Mini 1","2057617830","Limpieza","2027-10-29","Coca-Cola","22.55","398","Disponible"
"SUC05","Escoba Bio 2","8180101072","Hogar","2026-06-26","Coca-Cola","108.77","179","Disponible"
"SUC05","Trapeador Plus","3814963909","Hogar","2027-05-18","Kern's","193.57","87","Agotado"
"SUC05","Pan Molde Plus 2","5921252890","Panaderia","2026-09-22","Unilever","15.99","419","Disponible"
"SUC05","Tortillas Light","4662594124","Panaderia","2026-10-11","Kern's","32.53","28","Disponible"
"SUC05","Pan Frances Natural 2","5353951329","Panaderia","2027-02-15","Del Monte","174.98","57","Agotado"
"SUC05","Espagueti","2425399664","Pastas","2026-07-23","La Mejor","186.3","109","Disponible"
"SUC05","Macarrones Mini 1","5373945362","Pastas","2028-05-14","Rica","147.84","340","Disponible"
"SUC05","Papas Fritas Light 2","5553137994","Snacks","2028-11-17","Colgate","54.17","357","Disponible"
"SUC05","Galletas Saladas Familiar 2","1035795037","Snacks","2029-02-17","Nutrileche","100.22","139","Disponible"
"SUC05","Chocolate Bio 3","5376908082","Snacks","2027-08-01","Unilever","217.52","333","Agotado"
"SUC05","Sal Mini 1","6649840375","Condimentos","2025-11-28","Nestle","217.36","273","Disponible"
"SUC05","Azucar Mini 1","9447304615","Condimentos","2025-07-15","Rica","142.37","365","Disponible"
"SUC05","Pimienta Mini 3","6604621025","Condimentos","2026-04-18","Rica","125.03","382","Disponible"
"SUC05","Oregano Clasico 1","2298481206","Condimentos","2026-12-17","Miguelito","249.02","257","Disponible"
"SUC05","Salsa de Tomate Natural 1","9068857465","Condimentos","2025-07-31","La Mejor","223.15","418","Disponible"
"SUC05","Pizza Congelada Extra 1","5946548987","Congelados","2026-03-09","Dos Pinos","224.81","337","Agotado"
"SUC05","Helado Vainilla Mini 1","6271763012","Congelados","2027-10-22","Colgate","63.89","79","Disponible"
"SUC06","Leche Entera Familiar 3","3328876246","Lacteos","2028-09-02","La Mejor","55.66","71","Disponible"
"SUC06","Leche Descremada Light 1","5875872347","Lacteos","2029-09-25","Nestle","248.94","500","Disponible"
"SUC06","Queso Fresco Clasico","9881193677","Lacteos","2026-01-29","Nestle","135.58","369","Disponible"
"SUC06","Yogurt Natural Light 1","4122782825","Lacteos","2027-09-26","Pepsi","192.53","451","Disponible"
"SUC06","Crema Fresca Familiar","8466111803","Lacteos","2026-01-05","Nestle","42.23","97","Disponible"
"SUC06","Cafe Molido","1997216402","Bebidas","2025-11-10","Tío Pelón","173.41","184","Agotado"
"SUC06","Cafe Instantaneo Light","7892184524","Bebidas","2026-06-12","Nutrileche","179.44","192","Agotado"
"SUC06","Jugo de Naranja Familiar","3035157048","Bebidas","2025-08-06","Pepsi","45.13","116","Disponible"
"SUC06","Agua Pura Natural 2","9376036819","Bebidas","2026-07-21","Miguelito","59.53","344","Disponible"
"SUC06","Refresco Cola Bio","7945217063","Bebidas","2027-12-25","Siembra","173.53","444","Disponible"
"SUC06","Arroz Blanco Premium 1","9769577087","Granos","2029-06-14","Coca-Cola","185.16","195","Agotado"
"SUC06","Frijoles Negros Plus","9755342261","Granos","2025-08-26","Siembra","31.78","234","Disponible"
"SUC06","Lentejas Mini 1","7605097681","Granos","2028-07-17","Pepsi","246.04","21","Disponible"
"SUC06","Maiz Amarillo Extra 1","6545573143","Granos","2029-10-02","Nutrileche","102.52","156","Disponible"
"SUC06","Avena Familiar 1","6010021799","Granos","2025-09-20","Tío Pelón","77.13","471","Disponible"
"SUC06","Pollo Entero Familiar 3","2940028539","Carnes","2026-06-04","Miguelito","182.05","58","Disponible"
"SUC06","Carne Molida Premium 1","7071190983","Carnes","2027-12-17","Kern's","115.47","92","Disponible"
"SUC06","Salchicha Familiar 2","5682286001","Carnes","2029-05-28","Miguelito","84.4","333","Disponible"
"SUC06","Atun en Aceite Bio","1391663395","Conservas","2027-06-14","Dos Pinos","178.03","325","Agotado"
"SUC06","Sardinas Mini 3","5981731142","Conservas","2029-09-21","Nestle","139.83","23","Disponible"
"SUC06","Tomate en Lata Plus 2","4705150091","Conservas","2026-06-02","Miguelito","44.72","75","Disponible"
"SUC06","Aceite Vegetal Premium 1","6618084394","Aceites","2027-12-01","Colgate","183.89","493","Disponible"
"SUC06","Aceite de Oliva Bio 1","4859208130","Aceites","2028-11-27","Miguelito","240.31","2","Disponible"
"SUC06","Mantequilla 1","7264822511","Lacteos","2029-12-10","Rica","214.58","279","Agotado"
"SUC06","Margarina Extra 2","8127372046","Lacteos","2025-11-10","Kern's","116.17","227","Disponible"
"SUC06","Shampoo Extra 1","1891796718","Higiene","2029-01-28","Coca-Cola","50.29","29","Disponible"
"SUC06","Acondicionador Light 4","4667168880","Higiene","2028-10-18","Colgate","168.41","430","Disponible"
"SUC06","Jabon Liquido Bio 2","1210588114","Higiene","2026-04-27","Café Rey","107.15","92","Disponible"
"SUC06","Pasta Dental Plus","3414532686","Higiene","2028-08-29","Coca-Cola","241.74","384","Disponible"
"SUC06","Desodorante Bio 1","8595701134","Higiene","2027-07-17","Nutrileche","84.09","460","Disponible"
"SUC06","Detergente Liquido Premium 1","5573821760","Limpieza","2029-04-23","Nutrileche","120.35","63","Disponible"
"SUC06","Suavizante Clasico","7558641561","Limpieza","2026-08-03","Kern's","133.54","357","Disponible"
"SUC06","Cloro Bio","5671505977","Limpieza","2029-11-01","Tío Pelón","182.4","310","Disponible"
"SUC06","Escoba Premium 2","6654275321","Hogar","2027-05-26","Siembra","133.72","320","Disponible"
"SUC06","Trapeador Plus 1","7711463369","Hogar","2028-03-16","Del Monte","132.33","324","Disponible"
"SUC06","Pan Molde Plus 3","1831314297","Panaderia","2028-12-02","Miguelito","33.96","239","Disponible"
"SUC06","Tortillas Extra 2","9585583837","Panaderia","2027-05-18","La Mejor","106.44","171","Disponible"
"SUC06","Pan Frances 3","3751434706","Panaderia","2029-11-05","Dos Pinos","174.05","131","Disponible"
"SUC06","Espagueti Natural 1","1026333597","Pastas","2027-08-21","Tío Pelón","173.03","175","Disponible"
"SUC06","Macarrones Light","6128257880","Pastas","2029-03-09","Del Monte","209.29","473","Agotado"
"SUC06","Papas Fritas","3773055184","Snacks","2027-12-31","Siembra","122.97","322","Disponible"
"SUC06","Galletas Saladas Familiar 3","4189376783","Snacks","2028-08-01","Tío Pelón","209.6","154","Disponible"
"SUC06","Chocolate Mini 3","3301610601","Snacks","2027-04-11","Miguelito","56.02","351","Disponible"
